10,58
10,71
10,78
10,81
10,85
10,87
10,89
10,91
10,98
10,107
10,116
10,126
10,135
10,137
10,141
10,150
10,151
10,152
10,173
10,176
10,177
10,183
10,184
10,186
10,189
10,203
10,230
10,234
10,239
10,241
10,265
10,270
10,275
10,292
10,296
10,302
10,316
10,333
10,361
10,366
10,372
10,377
10,381
10,386
10,403
10,411
10,420
10,428
10,429
10,434
10,435
10,436
10,437
10,440
10,442
10,453
10,463
10,467
10,471
10,472
10,473
10,478
10,482
10,487
10,495
10,497
10,498
10,504
10,505
10,510
10,534
10,547
10,548
10,549
10,550
10,552
10,553
10,554
10,555
10,556
10,557
10,558
10,560
10,567
10,570
10,585
10,588
10,593
10,594
10,601
10,603
10,609
10,611
10,620
10,626
10,631
10,632
10,639
10,653
10,667
10,675
10,680
10,682
10,684
10,687
10,688
10,694
10,700
10,707
10,709
10,710
10,715
10,719
10,720
10,721
10,722
10,723
10,726
10,728
10,730
10,731
10,744
10,745
10,755
10,762
10,763
10,766
10,767
10,774
10,777
10,784
10,786
10,793
10,794
10,800
10,801
10,802
10,803
10,813
10,814
10,822
10,827
10,830
10,840
10,845
10,854
10,858
10,861
10,884
10,885
10,887
10,888
10,889
10,890
10,892
10,893
10,895
10,896
10,897
10,902
10,910
10,928
10,931
10,932
10,934
10,935
10,937
10,941
10,943
10,945
10,947
10,950
10,951
10,954
10,958
10,960
10,972
10,974
10,978
10,983
10,984
10,992
10,993
10,998
10,999
10,1001
10,1006
10,1008
10,1011
10,1012
10,1020
10,1023
10,1024
10,1026
10,1028
10,1030
10,1031
10,1039
10,1049
10,1055
10,1060
10,1067
10,1080
10,1081
10,1084
10,1092
10,1097
10,1098
10,1101
10,1105
10,1106
10,1107
10,1109
10,1110
10,1112
10,1113
10,1120
10,1128
10,1131
10,1132
10,1134
10,1135
10,1136
10,1143
10,1144
10,1147
10,1149
10,1151
10,1152
10,1159
10,1163
10,1164
10,1166
10,1175
10,1183
10,1184
10,1189
10,1198
10,1200
10,1215
10,1226
10,1236
10,1247
10,1255
10,1258
10,1259
10,1260
10,1261
10,1263
10,1264
10,1265
10,1266
10,1267
10,1268
10,1270
10,1271
10,1272
10,1273
10,1274
10,1275
10,1276
10,1277
10,1278
10,1280
10,1281
10,1285
10,1286
10,1288
10,1289
10,1291
10,1292
10,1293
10,1294
10,1298
10,1303
10,1307
10,1309
10,1310
10,1315
10,1321
10,1330
10,1331
10,1334
10,1343
10,1344
10,1353
10,1355
10,1367
10,1368
10,1369
10,1370
10,1374
10,1381
10,1407
10,1408
10,1420
10,1422
10,1423
10,1432
10,1435
10,1438
10,1444
10,1447
10,1450
10,1453
10,1463
10,1465
10,1466
10,1467
10,1474
10,1477
10,1485
10,1489
10,1496
10,1501
10,1515
10,1520
10,1522
10,1523
10,1524
10,1525
10,1526
10,1527
10,1528
10,1529
10,1530
10,1531
10,1532
10,1533
10,1534
10,1536
10,1537
10,1538
10,1539
10,1540
10,1548
10,1550
10,1552
10,1555
10,1562
10,1569
10,1596
10,1599
10,1601
10,1606
10,1616
10,1619
10,1636
10,1637
10,1639
10,1646
10,1649
10,1661
10,1666
10,1696
10,1722
10,1724
10,1732
10,1733
10,1734
10,1736
10,1737
10,1741
10,1745
10,1753
10,1758
10,1762
10,1767
10,1768
10,1774
10,1782
10,1784
10,1792
10,1794
10,1799
10,1800
10,1803
10,1805
10,1811
10,1815
10,1828
10,1830
10,1836
10,1840
10,1843
10,1860
10,1861
10,1866
10,1869
10,1873
10,1875
10,1879
10,1889
10,1890
10,1896
10,1907
10,1909
10,1910
10,1912
10,1913
10,1920
10,1938
10,1940
10,1941
10,1944
10,1945
10,1946
10,1948
10,1949
10,1950
10,1952
10,1953
10,1955
10,1956
10,1957
10,1970
10,1976
10,1982
10,1984
10,1987
10,1997
10,2028
10,2030
10,2032
10,2033
10,2035
10,2036
10,2037
10,2038
10,2043
10,2050
10,2051
10,2052
10,2055
10,2057
10,2058
10,2065
10,2067
10,2069
10,2070
10,2074
10,2080
10,2081
10,2082
10,2084
10,2085
10,2088
10,2089
10,2092
10,2097
10,2099
10,2100
10,2102
10,2103
10,2105
10,2106
10,2107
10,2108
10,2109
10,2110
10,2111
10,2112
10,2113
10,2114
10,2115
10,2117
10,2118
10,2119
10,2126
10,2136
10,2137
10,2147
10,2149
10,2150
10,2157
10,2167
10,2169
10,2177
10,2178
10,2186
10,2188
10,2195
10,2200
10,2206
10,2207
10,2218
10,2221
10,2226
10,2228
10,2230
10,2238
10,2250
10,2254
10,2262
10,2272
10,2274
10,2277
10,2279
10,2281
10,2284
10,2291
10,2297
10,2299
10,2304
10,2305
10,2306
10,2308
10,2312
10,2314
10,2319
10,2321
10,2328
10,2331
10,2339
10,2343
11,113
11,454
11,456
11,457
11,459
11,533
11,535
11,538
11,628
11,724
11,771
11,903
11,1022
11,1168
11,1172
11,1217
11,1220
11,1576
11,1622
11,1824
11,1952
11,2044
11,2135
11,2144
12,1
12,10
12,15
12,20
12,26
12,28
12,31
12,36
12,41
12,42
12,59
12,67
12,75
12,76
12,83
12,95
12,121
12,130
12,136
12,161
12,165
12,197
12,206
12,209
12,212
12,213
12,227
12,247
12,262
12,265
12,282
12,304
12,323
12,335
12,359
12,363
12,382
12,391
12,400
12,425
12,432
12,437
12,446
12,452
12,470
12,472
12,486
12,488
12,489
12,491
12,492
12,493
12,495
12,511
12,515
12,519
12,520
12,526
12,542
12,544
12,551
12,562
12,571
12,575
12,592
12,616
12,621
12,634
12,644
12,647
12,648
12,664
12,680
12,688
12,692
12,703
12,705
12,707
12,738
12,739
12,754
12,763
12,780
12,783
12,785
12,796
12,802
12,805
12,806
12,830
12,834
12,851
12,863
12,883
12,918
12,923
12,932
12,933
12,936
12,946
12,963
12,965
12,980
12,994
12,1000
12,1001
12,1023
12,1030
12,1055
12,1062
12,1070
12,1086
12,1091
12,1096
12,1102
12,1133
12,1148
12,1163
12,1181
12,1190
12,1207
12,1214
12,1223
12,1225
12,1231
12,1234
12,1259
12,1264
12,1269
12,1273
12,1278
12,1293
12,1297
12,1298
12,1301
12,1318
12,1358
12,1372
12,1381
12,1394
12,1402
12,1422
12,1437
12,1444
12,1445
12,1456
12,1460
12,1487
12,1497
12,1501
12,1506
12,1517
12,1528
12,1541
12,1543
12,1544
12,1570
12,1592
12,1620
12,1682
12,1719
12,1723
12,1743
12,1746
12,1753
12,1754
12,1762
12,1792
12,1796
12,1803
12,1812
12,1813
12,1814
12,1815
12,1824
12,1860
12,1886
12,1894
12,1901
12,1903
12,1915
12,1918
12,1919
12,1920
12,1922
12,1923
12,1924
12,1926
12,1929
12,1931
12,1932
12,1933
12,1934
12,1935
12,1939
12,1943
12,1947
12,1951
12,1954
12,1955
12,1956
12,1957
12,1958
12,1959
12,1973
12,1989
12,1990
12,2006
12,2008
12,2016
12,2031
12,2039
12,2056
12,2058
12,2064
12,2075
12,2078
12,2083
12,2089
12,2095
12,2101
12,2120
12,2138
12,2145
12,2149
12,2154
12,2182
12,2186
12,2192
12,2215
12,2232
12,2256
12,2263
12,2272
12,2288
12,2294
12,2296
12,2336
12,2339
12,2345
13,0
13,4
13,6
13,7
13,8
13,9
13,11
13,12
13,13
13,14
13,15
13,17
13,18
13,20
13,21
13,22
13,23
13,24
13,26
13,27
13,28
13,29
13,30
13,31
13,33
13,36
13,37
13,38
13,39
13,41
13,43
13,48
13,51
13,52
13,56
13,57
13,61
13,63
13,64
13,65
13,69
13,71
13,72
13,73
13,75
13,76
13,77
13,78
13,80
13,81
13,84
13,87
13,88
13,91
13,93
13,95
13,98
13,99
13,100
13,102
13,105
13,107
13,109
13,110
13,111
13,112
13,113
13,114
13,117
13,118
13,120
13,125
13,126
13,127
13,129
13,133
13,134
13,136
13,138
13,140
13,142
13,143
13,144
13,145
13,146
13,147
13,149
13,150
13,151
13,152
13,154
13,155
13,158
13,159
13,161
13,162
13,163
13,165
13,167
13,168
13,170
13,172
13,173
13,176
13,177
13,178
13,179
13,180
13,185
13,190
13,191
13,195
13,196
13,200
13,201
13,202
13,208
13,210
13,211
13,212
13,213
13,214
13,217
13,218
13,220
13,222
13,223
13,224
13,225
13,226
13,227
13,229
13,230
13,231
13,232
13,235
13,236
13,239
13,240
13,242
13,243
13,250
13,252
13,257
13,258
13,260
13,264
13,266
13,273
13,274
13,278
13,283
13,288
13,291
13,292
13,295
13,299
13,301
13,303
13,306
13,307
13,308
13,309
13,311
13,314
13,317
13,318
13,319
13,322
13,323
13,325
13,327
13,329
13,339
13,342
13,343
13,346
13,354
13,358
13,362
13,363
13,365
13,367
13,368
13,370
13,371
13,372
13,373
13,375
13,377
13,382
13,383
13,386
13,388
13,389
13,390
13,392
13,397
13,401
13,402
13,404
13,405
13,406
13,408
13,412
13,415
13,416
13,417
13,418
13,419
13,424
13,428
13,429
13,430
13,431
13,433
13,439
13,443
13,444
13,445
13,446
13,448
13,449
13,450
13,453
13,460
13,461
13,462
13,463
13,464
13,465
13,466
13,468
13,470
13,473
13,475
13,476
13,481
13,483
13,485
13,486
13,489
13,492
13,494
13,496
13,500
13,509
13,512
13,516
13,517
13,518
13,521
13,523
13,525
13,527
13,528
13,529
13,530
13,532
13,538
13,539
13,540
13,544
13,545
13,547
13,549
13,550
13,559
13,562
13,565
13,566
13,569
13,570
13,576
13,577
13,578
13,579
13,581
13,582
13,583
13,584
13,586
13,587
13,589
13,591
13,592
13,599
13,600
13,601
13,602
13,604
13,605
13,606
13,608
13,610
13,612
13,615
13,616
13,620
13,621
13,623
13,627
13,628
13,629
13,630
13,631
13,632
13,633
13,637
13,638
13,639
13,640
13,641
13,644
13,645
13,646
13,647
13,648
13,650
13,651
13,652
13,654
13,655
13,658
13,659
13,660
13,662
13,664
13,665
13,666
13,669
13,672
13,674
13,676
13,677
13,681
13,683
13,685
13,687
13,689
13,690
13,692
13,693
13,698
13,699
13,700
13,702
13,704
13,705
13,710
13,711
13,712
13,713
13,714
13,716
13,717
13,718
13,719
13,723
13,725
13,726
13,727
13,728
13,730
13,731
13,733
13,734
13,735
13,736
13,737
13,738
13,740
13,742
13,744
13,745
13,746
13,747
13,748
13,749
13,750
13,751
13,752
13,753
13,757
13,760
13,761
13,762
13,765
13,767
13,772
13,773
13,775
13,776
13,778
13,779
13,780
13,781
13,782
13,783
13,785
13,790
13,791
13,792
13,793
13,797
13,799
13,800
13,801
13,804
13,805
13,806
13,809
13,811
13,812
13,815
13,817
13,821
13,826
13,827
13,828
13,829
13,830
13,832
13,833
13,835
13,836
13,837
13,838
13,839
13,842
13,846
13,847
13,850
13,852
13,854
13,857
13,858
13,860
13,861
13,863
13,864
13,866
13,867
13,868
13,871
13,872
13,873
13,874
13,875
13,877
13,880
13,882
13,885
13,886
13,896
13,897
13,902
13,904
13,908
13,910
13,914
13,915
13,925
13,933
13,936
13,937
13,939
13,940
13,941
13,942
13,944
13,945
13,947
13,948
13,950
13,951
13,954
13,955
13,956
13,957
13,959
13,962
13,965
13,971
13,974
13,975
13,978
13,979
13,980
13,981
13,982
13,983
13,985
13,986
13,987
13,988
13,991
13,994
13,995
13,1009
13,1010
13,1012
13,1016
13,1021
13,1022
13,1023
13,1026
13,1029
13,1030
13,1032
13,1033
13,1034
13,1037
13,1038
13,1039
13,1040
13,1041
13,1043
13,1046
13,1047
13,1048
13,1049
13,1050
13,1055
13,1057
13,1061
13,1063
13,1065
13,1069
13,1070
13,1073
13,1074
13,1076
13,1077
13,1079
13,1080
13,1084
13,1090
13,1091
13,1094
13,1096
13,1097
13,1098
13,1099
13,1100
13,1102
13,1103
13,1104
13,1106
13,1109
13,1113
13,1114
13,1115
13,1117
13,1118
13,1119
13,1125
13,1128
13,1129
13,1130
13,1131
13,1132
13,1133
13,1136
13,1137
13,1138
13,1142
13,1143
13,1144
13,1145
13,1146
13,1151
13,1154
13,1155
13,1159
13,1164
13,1165
13,1168
13,1170
13,1172
13,1173
13,1176
13,1179
13,1180
13,1185
13,1187
13,1188
13,1189
13,1190
13,1193
13,1195
13,1197
13,1205
13,1206
13,1210
13,1211
13,1213
13,1215
13,1216
13,1217
13,1218
13,1220
13,1222
13,1224
13,1226
13,1227
13,1228
13,1230
13,1231
13,1232
13,1235
13,1238
13,1242
13,1243
13,1249
13,1253
13,1258
13,1261
13,1267
13,1272
13,1274
13,1276
13,1280
13,1295
13,1299
13,1303
13,1305
13,1310
13,1312
13,1313
13,1316
13,1317
13,1319
13,1320
13,1321
13,1323
13,1324
13,1325
13,1326
13,1327
13,1330
13,1333
13,1334
13,1335
13,1336
13,1337
13,1339
13,1340
13,1346
13,1348
13,1351
13,1354
13,1357
13,1359
13,1360
13,1362
13,1363
13,1364
13,1371
13,1375
13,1376
13,1378
13,1379
13,1380
13,1381
13,1382
13,1384
13,1387
13,1388
13,1389
13,1390
13,1391
13,1392
13,1393
13,1394
13,1395
13,1396
13,1397
13,1398
13,1400
13,1402
13,1403
13,1407
13,1408
13,1412
13,1414
13,1415
13,1416
13,1417
13,1420
13,1421
13,1425
13,1428
13,1430
13,1432
13,1433
13,1434
13,1438
13,1439
13,1442
13,1443
13,1445
13,1446
13,1448
13,1449
13,1450
13,1451
13,1454
13,1455
13,1456
13,1457
13,1460
13,1461
13,1463
13,1468
13,1469
13,1470
13,1471
13,1473
13,1475
13,1476
13,1477
13,1479
13,1481
13,1482
13,1487
13,1489
13,1490
13,1494
13,1495
13,1496
13,1497
13,1499
13,1502
13,1503
13,1504
13,1505
13,1506
13,1507
13,1509
13,1510
13,1513
13,1517
13,1518
13,1519
13,1520
13,1521
13,1522
13,1537
13,1541
13,1546
13,1547
13,1549
13,1551
13,1554
13,1556
13,1557
13,1560
13,1561
13,1563
13,1565
13,1570
13,1571
13,1573
13,1578
13,1581
13,1584
13,1585
13,1586
13,1587
13,1593
13,1602
13,1605
13,1610
13,1612
13,1613
13,1615
13,1623
13,1625
13,1627
13,1629
13,1630
13,1631
13,1633
13,1634
13,1638
13,1640
13,1641
13,1642
13,1643
13,1644
13,1645
13,1646
13,1647
13,1648
13,1649
13,1650
13,1656
13,1657
13,1658
13,1660
13,1661
13,1663
13,1664
13,1666
13,1669
13,1673
13,1674
13,1676
13,1677
13,1678
13,1680
13,1681
13,1683
13,1684
13,1685
13,1686
13,1688
13,1690
13,1691
13,1692
13,1694
13,1695
13,1698
13,1701
13,1702
13,1703
13,1705
13,1707
13,1708
13,1709
13,1712
13,1713
13,1717
13,1718
13,1719
13,1724
13,1727
13,1729
13,1730
13,1734
13,1735
13,1738
13,1739
13,1742
13,1750
13,1751
13,1753
13,1754
13,1760
13,1761
13,1763
13,1764
13,1765
13,1766
13,1768
13,1773
13,1774
13,1776
13,1777
13,1779
13,1782
13,1784
13,1788
13,1789
13,1790
13,1791
13,1792
13,1794
13,1796
13,1797
13,1798
13,1806
13,1807
13,1809
13,1810
13,1816
13,1817
13,1818
13,1820
13,1824
13,1825
13,1826
13,1827
13,1828
13,1829
13,1831
13,1839
13,1840
13,1841
13,1847
13,1848
13,1850
13,1851
13,1854
13,1856
13,1857
13,1859
13,1861
13,1865
13,1866
13,1871
13,1875
13,1881
13,1882
13,1883
13,1884
13,1886
13,1889
13,1891
13,1892
13,1895
13,1897
13,1898
13,1899
13,1900
13,1902
13,1904
13,1906
13,1907
13,1908
13,1912
13,1919
13,1924
13,1925
13,1926
13,1929
13,1930
13,1931
13,1932
13,1933
13,1934
13,1936
13,1942
13,1943
13,1944
13,1945
13,1946
13,1948
13,1950
13,1958
13,1961
13,1968
13,1969
13,1971
13,1975
13,1976
13,1977
13,1982
13,1983
13,1985
13,1986
13,1989
13,1990
13,1993
13,1995
13,1996
13,2000
13,2002
13,2008
13,2010
13,2018
13,2021
13,2027
13,2029
13,2031
13,2032
13,2033
13,2036
13,2041
13,2045
13,2046
13,2047
13,2049
13,2051
13,2052
13,2054
13,2055
13,2056
13,2058
13,2059
13,2061
13,2062
13,2063
13,2065
13,2068
13,2069
13,2076
13,2077
13,2082
13,2087
13,2088
13,2092
13,2093
13,2094
13,2098
13,2099
13,2100
13,2102
13,2121
13,2125
13,2128
13,2129
13,2131
13,2132
13,2133
13,2134
13,2135
13,2140
13,2142
13,2147
13,2148
13,2150
13,2151
13,2153
13,2161
13,2162
13,2163
13,2166
13,2170
13,2173
13,2175
13,2176
13,2179
13,2180
13,2183
13,2185
13,2187
13,2190
13,2191
13,2192
13,2197
13,2198
13,2201
13,2203
13,2207
13,2208
13,2216
13,2218
13,2220
13,2221
13,2223
13,2229
13,2231
13,2235
13,2239
13,2240
13,2241
13,2242
13,2243
13,2245
13,2247
13,2249
13,2251
13,2252
13,2255
13,2260
13,2264
13,2265
13,2266
13,2270
13,2271
13,2273
13,2274
13,2275
13,2276
13,2277
13,2278
13,2279
13,2280
13,2282
13,2285
13,2289
13,2291
13,2292
13,2293
13,2294
13,2295
13,2300
13,2306
13,2307
13,2308
13,2310
13,2311
13,2313
13,2315
13,2317
13,2318
13,2323
13,2324
13,2325
13,2326
13,2328
13,2329
13,2333
13,2335
13,2336
13,2337
13,2340
13,2341
13,2344
13,2346
13,2348
13,2349
13,2350
14,1
14,8
14,15
14,33
14,38
14,39
14,42
14,45
14,46
14,77
14,99
14,109
14,113
14,131
14,137
14,140
14,146
14,158
14,188
14,197
14,200
14,201
14,205
14,209
14,220
14,229
14,241
14,263
14,264
14,274
14,293
14,307
14,310
14,312
14,328
14,336
14,344
14,347
14,357
14,383
14,392
14,393
14,395
14,397
14,404
14,407
14,415
14,416
14,421
14,422
14,439
14,443
14,447
14,451
14,462
14,475
14,483
14,490
14,494
14,505
14,507
14,514
14,543
14,558
14,561
14,562
14,564
14,571
14,580
14,581
14,587
14,590
14,602
14,617
14,620
14,632
14,663
14,668
14,672
14,678
14,724
14,734
14,747
14,760
14,766
14,769
14,775
14,797
14,799
14,806
14,816
14,836
14,845
14,849
14,852
14,853
14,854
14,855
14,864
14,866
14,877
14,881
14,907
14,912
14,915
14,917
14,921
14,945
14,947
14,948
14,956
14,959
14,971
14,983
14,984
14,1007
14,1013
14,1035
14,1036
14,1037
14,1045
14,1052
14,1059
14,1060
14,1070
14,1073
14,1095
14,1103
14,1109
14,1123
14,1138
14,1147
14,1154
14,1187
14,1202
14,1204
14,1206
14,1222
14,1241
14,1242
14,1284
14,1300
14,1308
14,1336
14,1373
14,1377
14,1385
14,1386
14,1391
14,1393
14,1409
14,1418
14,1427
14,1446
14,1472
14,1475
14,1484
14,1485
14,1508
14,1520
14,1521
14,1554
14,1558
14,1562
14,1579
14,1591
14,1609
14,1613
14,1615
14,1618
14,1625
14,1632
14,1650
14,1656
14,1657
14,1660
14,1662
14,1679
14,1689
14,1691
14,1692
14,1695
14,1697
14,1704
14,1709
14,1741
14,1747
14,1752
14,1758
14,1764
14,1777
14,1779
14,1783
14,1787
14,1802
14,1806
14,1810
14,1821
14,1829
14,1833
14,1838
14,1845
14,1846
14,1873
14,1897
14,1905
14,1908
14,1911
14,1924
14,1935
14,1948
14,1958
14,1968
14,1974
14,1975
14,1978
14,1980
14,1981
14,1994
14,1998
14,2018
14,2019
14,2035
14,2039
14,2043
14,2047
14,2049
14,2053
14,2055
14,2065
14,2066
14,2081
14,2086
14,2125
14,2138
14,2152
14,2159
14,2165
14,2166
14,2176
14,2184
14,2203
14,2204
14,2209
14,2216
14,2220
14,2223
14,2224
14,2246
14,2247
14,2250
14,2251
14,2265
14,2268
14,2289
14,2293
14,2300
14,2302
14,2306
14,2307
14,2313
14,2320
14,2321
14,2329
14,2335
14,2338
14,2344
15,156
15,163
15,166
15,171
15,194
15,281
15,765
15,810
15,1036
15,1042
15,1103
15,1127
15,1147
15,1149
15,1171
15,1332
15,1397
15,1454
15,1511
15,1564
15,1579
15,1726
15,1732
15,1797
15,1827
15,1863
15,1922
15,1942
15,2155
15,2211
15,2214
15,2288
15,2305
15,2316
16,9
16,62
16,80
16,90
16,114
16,115
16,119
16,169
16,217
16,237
16,258
16,299
16,357
16,362
16,374
16,400
16,430
16,551
16,572
16,622
16,623
16,640
16,651
16,693
16,754
16,761
16,783
16,787
16,829
16,847
16,848
16,856
16,869
16,872
16,905
16,908
16,909
16,911
16,914
16,916
16,917
16,918
16,919
16,921
16,922
16,923
16,924
16,925
16,926
16,927
16,928
16,929
16,930
16,976
16,1036
16,1062
16,1064
16,1067
16,1108
16,1153
16,1167
16,1182
16,1196
16,1206
16,1283
16,1284
16,1306
16,1336
16,1383
16,1391
16,1399
16,1411
16,1413
16,1415
16,1461
16,1466
16,1543
16,1580
16,1626
16,1639
16,1664
16,1665
16,1667
16,1669
16,1672
16,1673
16,1674
16,1675
16,1676
16,1677
16,1683
16,1684
16,1685
16,1686
16,1689
16,1690
16,1693
16,1697
16,1698
16,1700
16,1701
16,1702
16,1703
16,1707
16,1710
16,1714
16,1720
16,1721
16,1727
16,1728
16,1731
16,1738
16,1746
16,1748
16,1783
16,1874
16,1878
16,1937
16,1988
16,2141
16,2152
16,2211
16,2217
16,2267
16,2322
16,2347
17,3
17,85
17,135
17,248
17,426
17,434
17,444
17,552
17,730
17,803
17,822
17,931
17,932
17,933
17,934
17,967
17,1049
17,1067
17,1112
17,1307
17,1350
17,1355
17,1444
17,1451
17,1555
17,1617
17,1619
17,1747
17,1799
17,1809
17,1823
17,1828
17,1836
17,2074
17,2137
17,2169
17,2193
17,2332
18,88
18,156
18,327
18,358
18,374
18,536
18,540
18,596
18,598
18,618
18,663
18,804
18,807
18,910
18,938
18,1052
18,1054
18,1308
18,1337
18,1350
18,1361
18,1426
18,1448
18,1453
18,1786
18,1804
18,1838
18,2060
18,2244
18,2287
18,2318
